flight_id,flight_no,scheduled_departure,scheduled_arrival,departure_airport,arrival_airport,status,aircraft_code,actual_departure,actual_arrival,ticket_no,flight_id,fare_conditions,amount,flight_no,scheduled_departure,scheduled_arrival,departure_airport,arrival_airport,status,aircraft_code,actual_departure,actual_arrival,5432079221,36094,business,99800.00,ticket_no,flight_id,boarding_no,seat_no,aircraft_code,model,range
136827,PG0480,2017-02-18T09:25:00Z,2017-02-18T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-18T09:26:00Z,2017-02-18T10:17:00Z,5432320611   ,136827,Economy,6300.00,,,,,,,,,,,,,,5432320611   ,136827,91,15A,SU9,Sukhoi Superjet-100,3000
136612,PG0480,2017-02-21T09:25:00Z,2017-02-21T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-21T09:27:00Z,2017-02-21T10:17:00Z,5432320696   ,136612,Economy,6300.00,,,,,,,,,,,,,,5432320696   ,136612,4,15A,SU9,Sukhoi Superjet-100,3000
136630,PG0480,2017-02-25T09:25:00Z,2017-02-25T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-25T09:32:00Z,2017-02-25T10:22:00Z,5432320924   ,136630,Economy,6300.00,,,,,,,,,,,,,,5432320924   ,136630,18,15A,SU9,Sukhoi Superjet-100,3000
136778,PG0480,2017-02-22T09:25:00Z,2017-02-22T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-22T09:26:00Z,2017-02-22T10:16:00Z,5432320929   ,136778,Economy,6300.00,,,,,,,,,,,,,,5432320929   ,136778,23,15A,SU9,Sukhoi Superjet-100,3000
136645,PG0480,2017-01-05T09:25:00Z,2017-01-05T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-05T09:29:00Z,2017-01-05T10:20:00Z,5432374469   ,136645,Economy,6300.00,,,,,,,,,,,,,,5432374469   ,136645,46,15A,SU9,Sukhoi Superjet-100,3000
136937,PG0480,2017-01-03T09:25:00Z,2017-01-03T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-03T09:29:00Z,2017-01-03T10:19:00Z,5432374407   ,136937,Economy,6300.00,,,,,,,,,,,,,,5432374407   ,136937,46,15A,SU9,Sukhoi Superjet-100,3000
136649,PG0480,2017-01-18T09:25:00Z,2017-01-18T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-18T09:25:00Z,2017-01-18T10:15:00Z,5432374873   ,136649,Economy,6300.00,,,,,,,,,,,,,,5432374873   ,136649,81,15A,SU9,Sukhoi Superjet-100,3000
136757,PG0480,2017-01-27T09:25:00Z,2017-01-27T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-27T09:30:00Z,2017-01-27T10:19:00Z,5432375434   ,136757,Economy,6300.00,,,,,,,,,,,,,,5432375434   ,136757,75,15A,SU9,Sukhoi Superjet-100,3000
136869,PG0480,2017-01-31T09:25:00Z,2017-01-31T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-31T09:26:00Z,2017-01-31T10:16:00Z,5432375511   ,136869,Economy,6300.00,,,,,,,,,,,,,,5432375511   ,136869,70,15A,SU9,Sukhoi Superjet-100,3000
136729,PG0480,2017-01-29T09:25:00Z,2017-01-29T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-29T09:29:00Z,2017-01-29T10:19:00Z,5432375451   ,136729,Economy,6300.00,,,,,,,,,,,,,,5432375451   ,136729,81,15A,SU9,Sukhoi Superjet-100,3000
136900,PG0480,2017-02-01T09:25:00Z,2017-02-01T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-01T09:30:00Z,2017-02-01T10:21:00Z,5432375523   ,136900,Economy,6300.00,,,,,,,,,,,,,,5432375523   ,136900,33,15A,SU9,Sukhoi Superjet-100,3000
136571,PG0480,2017-01-25T09:25:00Z,2017-01-25T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-25T09:28:00Z,2017-01-25T10:18:00Z,5432375301   ,136571,Economy,6300.00,,,,,,,,,,,,,,5432375301   ,136571,72,15A,SU9,Sukhoi Superjet-100,3000
136861,PG0480,2017-02-12T09:25:00Z,2017-02-12T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-12T09:28:00Z,2017-02-12T10:17:00Z,5432375897   ,136861,Economy,6300.00,,,,,,,,,,,,,,5432375897   ,136861,68,15A,SU9,Sukhoi Superjet-100,3000
136857,PG0480,2017-02-13T09:25:00Z,2017-02-13T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-13T09:31:00Z,2017-02-13T10:21:00Z,5432376018   ,136857,Economy,6300.00,,,,,,,,,,,,,,5432376018   ,136857,53,15A,SU9,Sukhoi Superjet-100,3000
136654,PG0480,2017-01-19T09:25:00Z,2017-01-19T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-19T09:28:00Z,2017-01-19T10:17:00Z,5432053716   ,136654,Economy,6300.00,,,,,,,,,,,,,,5432053716   ,136654,46,15A,SU9,Sukhoi Superjet-100,3000
136755,PG0480,2017-01-21T09:25:00Z,2017-01-21T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-21T09:30:00Z,2017-01-21T10:20:00Z,5432319381   ,136755,Economy,6300.00,,,,,,,,,,,,,,5432319381   ,136755,81,15A,SU9,Sukhoi Superjet-100,3000
136720,PG0480,2017-01-26T09:25:00Z,2017-01-26T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-26T09:29:00Z,2017-01-26T10:19:00Z,5432319437   ,136720,Economy,6300.00,,,,,,,,,,,,,,5432319437   ,136720,17,15A,SU9,Sukhoi Superjet-100,3000
136953,PG0480,2017-02-27T09:25:00Z,2017-02-27T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-27T09:27:00Z,2017-02-27T10:17:00Z,5432321033   ,136953,Economy,6300.00,,,,,,,,,,,,,,5432321033   ,136953,57,15A,SU9,Sukhoi Superjet-100,3000
136672,PG0480,2017-02-03T09:25:00Z,2017-02-03T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-03T09:28:00Z,2017-02-03T10:18:00Z,5432375514   ,136672,Economy,6300.00,,,,,,,,,,,,,,5432375514   ,136672,65,15A,SU9,Sukhoi Superjet-100,3000
136586,PG0480,2017-01-10T09:25:00Z,2017-01-10T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-10T09:28:00Z,2017-01-10T10:18:00Z,5432318654   ,136586,Economy,6300.00,,,,,,,,,,,,,,5432318654   ,136586,65,15A,SU9,Sukhoi Superjet-100,3000
136871,PG0480,2017-01-13T09:25:00Z,2017-01-13T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-13T09:28:00Z,2017-01-13T10:18:00Z,5432318866   ,136871,Economy,6300.00,,,,,,,,,,,,,,5432318866   ,136871,61,15A,SU9,Sukhoi Superjet-100,3000
136669,PG0480,2017-01-17T09:25:00Z,2017-01-17T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-17T09:26:00Z,2017-01-17T10:17:00Z,5432318964   ,136669,Economy,6300.00,,,,,,,,,,,,,,5432318964   ,136669,54,15A,SU9,Sukhoi Superjet-100,3000
136841,PG0480,2017-02-07T09:25:00Z,2017-02-07T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-07T09:25:00Z,2017-02-07T10:16:00Z,5432320059   ,136841,Economy,6300.00,,,,,,,,,,,,,,5432320059   ,136841,88,15A,SU9,Sukhoi Superjet-100,3000
136769,PG0480,2017-02-10T09:25:00Z,2017-02-10T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-10T09:30:00Z,2017-02-10T10:21:00Z,5432320350   ,136769,Economy,6300.00,,,,,,,,,,,,,,5432320350   ,136769,12,15A,SU9,Sukhoi Superjet-100,3000
136815,PG0480,2017-02-19T09:25:00Z,2017-02-19T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-19T09:26:00Z,2017-02-19T10:17:00Z,5432320408   ,136815,Economy,6300.00,,,,,,,,,,,,,,5432320408   ,136815,18,15A,SU9,Sukhoi Superjet-100,3000
136802,PG0480,2017-02-26T09:25:00Z,2017-02-26T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-26T09:32:00Z,2017-02-26T10:22:00Z,5432320880   ,136802,Economy,6300.00,,,,,,,,,,,,,,5432320880   ,136802,72,15A,SU9,Sukhoi Superjet-100,3000
136666,PG0480,2017-02-09T09:25:00Z,2017-02-09T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-09T09:26:00Z,2017-02-09T10:16:00Z,5432375968   ,136666,Economy,6300.00,,,,,,,,,,,,,,5432375968   ,136666,21,15A,SU9,Sukhoi Superjet-100,3000
136807,PG0480,2017-02-23T09:25:00Z,2017-02-23T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-23T09:28:00Z,2017-02-23T10:18:00Z,5432376462   ,136807,Economy,6300.00,,,,,,,,,,,,,,5432376462   ,136807,6,15A,SU9,Sukhoi Superjet-100,3000
136758,PG0480,2017-01-12T09:25:00Z,2017-01-12T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-12T09:26:00Z,2017-01-12T10:15:00Z,5432374729   ,136758,Economy,6300.00,,,,,,,,,,,,,,5432374729   ,136758,95,15A,SU9,Sukhoi Superjet-100,3000
136855,PG0480,2017-01-11T09:25:00Z,2017-01-11T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-11T12:07:00Z,2017-01-11T12:57:00Z,5432374720   ,136855,Economy,6300.00,,,,,,,,,,,,,,5432374720   ,136855,48,15A,SU9,Sukhoi Superjet-100,3000
136706,PG0480,2017-01-06T09:25:00Z,2017-01-06T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-06T09:30:00Z,2017-01-06T10:20:00Z,5432318531   ,136706,Economy,6300.00,,,,,,,,,,,,,,5432318531   ,136706,56,15A,SU9,Sukhoi Superjet-100,3000
136781,PG0480,2017-01-14T09:25:00Z,2017-01-14T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-14T09:26:00Z,2017-01-14T10:16:00Z,5432318823   ,136781,Economy,6300.00,,,,,,,,,,,,,,5432318823   ,136781,96,15A,SU9,Sukhoi Superjet-100,3000
136709,PG0480,2017-01-15T09:25:00Z,2017-01-15T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-15T09:28:00Z,2017-01-15T10:18:00Z,5432319000   ,136709,Economy,6300.00,,,,,,,,,,,,,,5432319000   ,136709,39,15A,SU9,Sukhoi Superjet-100,3000
136956,PG0480,2017-02-04T09:25:00Z,2017-02-04T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-04T09:33:00Z,2017-02-04T10:23:00Z,5432375712   ,136956,Economy,6300.00,,,,,,,,,,,,,,5432375712   ,136956,33,15A,SU9,Sukhoi Superjet-100,3000
136927,PG0480,2017-01-22T09:25:00Z,2017-01-22T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-22T09:28:00Z,2017-01-22T10:19:00Z,5432319460   ,136927,Economy,6300.00,,,,,,,,,,,,,,5432319460   ,136927,82,15A,SU9,Sukhoi Superjet-100,3000
136754,PG0480,2017-02-06T09:25:00Z,2017-02-06T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-06T09:29:00Z,2017-02-06T10:18:00Z,5432375832   ,136754,Economy,6300.00,,,,,,,,,,,,,,5432375832   ,136754,88,15A,SU9,Sukhoi Superjet-100,3000
136678,PG0480,2017-01-28T09:25:00Z,2017-01-28T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-28T09:27:00Z,2017-01-28T10:17:00Z,5432319529   ,136678,Economy,6300.00,,,,,,,,,,,,,,5432319529   ,136678,77,15A,SU9,Sukhoi Superjet-100,3000
136600,PG0480,2017-02-08T09:25:00Z,2017-02-08T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-08T09:26:00Z,2017-02-08T10:16:00Z,5432320108   ,136600,Economy,6300.00,,,,,,,,,,,,,,5432320108   ,136600,86,15A,SU9,Sukhoi Superjet-100,3000
136605,PG0480,2017-02-15T09:25:00Z,2017-02-15T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-15T09:28:00Z,2017-02-15T10:19:00Z,5432320382   ,136605,Economy,6300.00,,,,,,,,,,,,,,5432320382   ,136605,34,15A,SU9,Sukhoi Superjet-100,3000
136888,PG0480,2017-02-14T09:25:00Z,2017-02-14T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-14T09:29:00Z,2017-02-14T10:19:00Z,5432320467   ,136888,Economy,6300.00,,,,,,,,,,,,,,5432320467   ,136888,5,15A,SU9,Sukhoi Superjet-100,3000
136620,PG0480,2017-02-17T09:25:00Z,2017-02-17T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-17T09:30:00Z,2017-02-17T10:19:00Z,5432320548   ,136620,Economy,6300.00,,,,,,,,,,,,,,5432320548   ,136620,11,15A,SU9,Sukhoi Superjet-100,3000
136660,PG0480,2017-02-20T09:25:00Z,2017-02-20T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-20T09:26:00Z,2017-02-20T10:15:00Z,5432376517   ,136660,Economy,6300.00,,,,,,,,,,,,,,5432376517   ,136660,62,15A,SU9,Sukhoi Superjet-100,3000
136844,PG0480,2017-02-28T09:25:00Z,2017-02-28T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-28T09:26:00Z,2017-02-28T10:16:00Z,5432376609   ,136844,Economy,6300.00,,,,,,,,,,,,,,5432376609   ,136844,58,15A,SU9,Sukhoi Superjet-100,3000
136661,PG0480,2017-01-01T09:25:00Z,2017-01-01T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-01T09:27:00Z,2017-01-01T10:17:00Z,5432318205   ,136661,Economy,6300.00,,,,,,,,,,,,,,5432318205   ,136661,29,15C,SU9,Sukhoi Superjet-100,3000
136609,PG0480,2017-01-08T09:25:00Z,2017-01-08T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-08T09:28:00Z,2017-01-08T10:18:00Z,5432318614   ,136609,Economy,6300.00,,,,,,,,,,,,,,5432318614   ,136609,30,15C,SU9,Sukhoi Superjet-100,3000
136758,PG0480,2017-01-12T09:25:00Z,2017-01-12T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-12T09:26:00Z,2017-01-12T10:15:00Z,5432318730   ,136758,Economy,6300.00,,,,,,,,,,,,,,5432318730   ,136758,28,15C,SU9,Sukhoi Superjet-100,3000
136649,PG0480,2017-01-18T09:25:00Z,2017-01-18T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-18T09:25:00Z,2017-01-18T10:15:00Z,5432319113   ,136649,Economy,6300.00,,,,,,,,,,,,,,5432319113   ,136649,79,15C,SU9,Sukhoi Superjet-100,3000
136672,PG0480,2017-02-03T09:25:00Z,2017-02-03T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-03T09:28:00Z,2017-02-03T10:18:00Z,5432319870   ,136672,Economy,6300.00,,,,,,,,,,,,,,5432319870   ,136672,31,15C,SU9,Sukhoi Superjet-100,3000
136875,PG0480,2017-02-16T09:25:00Z,2017-02-16T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-16T09:29:00Z,2017-02-16T10:19:00Z,5432320210   ,136875,Economy,6300.00,,,,,,,,,,,,,,5432320210   ,136875,96,15C,SU9,Sukhoi Superjet-100,3000
136861,PG0480,2017-02-12T09:25:00Z,2017-02-12T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-12T09:28:00Z,2017-02-12T10:17:00Z,5432320292   ,136861,Economy,6300.00,,,,,,,,,,,,,,5432320292   ,136861,72,15C,SU9,Sukhoi Superjet-100,3000
136888,PG0480,2017-02-14T09:25:00Z,2017-02-14T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-14T09:29:00Z,2017-02-14T10:19:00Z,5432320401   ,136888,Economy,6300.00,,,,,,,,,,,,,,5432320401   ,136888,1,15C,SU9,Sukhoi Superjet-100,3000
136857,PG0480,2017-02-13T09:25:00Z,2017-02-13T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-13T09:31:00Z,2017-02-13T10:21:00Z,5432320512   ,136857,Economy,6300.00,,,,,,,,,,,,,,5432320512   ,136857,86,15C,SU9,Sukhoi Superjet-100,3000
136937,PG0480,2017-01-03T09:25:00Z,2017-01-03T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-03T09:29:00Z,2017-01-03T10:19:00Z,5432374238   ,136937,Economy,6300.00,,,,,,,,,,,,,,5432374238   ,136937,1,15C,SU9,Sukhoi Superjet-100,3000
136645,PG0480,2017-01-05T09:25:00Z,2017-01-05T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-05T09:29:00Z,2017-01-05T10:20:00Z,5432374525   ,136645,Economy,6300.00,,,,,,,,,,,,,,5432374525   ,136645,38,15C,SU9,Sukhoi Superjet-100,3000
136936,PG0480,2017-01-02T09:25:00Z,2017-01-02T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-02T09:28:00Z,2017-01-02T10:18:00Z,5432374447   ,136936,Economy,6300.00,,,,,,,,,,,,,,5432374447   ,136936,59,15C,SU9,Sukhoi Superjet-100,3000
136855,PG0480,2017-01-11T09:25:00Z,2017-01-11T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-11T12:07:00Z,2017-01-11T12:57:00Z,5432374770   ,136855,Economy,6300.00,,,,,,,,,,,,,,5432374770   ,136855,56,15C,SU9,Sukhoi Superjet-100,3000
136654,PG0480,2017-01-19T09:25:00Z,2017-01-19T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-19T09:28:00Z,2017-01-19T10:17:00Z,5432374828   ,136654,Economy,6300.00,,,,,,,,,,,,,,5432374828   ,136654,19,15C,SU9,Sukhoi Superjet-100,3000
136871,PG0480,2017-01-13T09:25:00Z,2017-01-13T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-13T09:28:00Z,2017-01-13T10:18:00Z,5432374634   ,136871,Economy,6300.00,,,,,,,,,,,,,,5432374634   ,136871,59,15C,SU9,Sukhoi Superjet-100,3000
136678,PG0480,2017-01-28T09:25:00Z,2017-01-28T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-28T09:27:00Z,2017-01-28T10:17:00Z,5432375162   ,136678,Economy,6300.00,,,,,,,,,,,,,,5432375162   ,136678,46,15C,SU9,Sukhoi Superjet-100,3000
136907,PG0480,2017-01-16T09:25:00Z,2017-01-16T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-16T09:31:00Z,2017-01-16T10:22:00Z,5432374976   ,136907,Economy,6300.00,,,,,,,,,,,,,,5432374976   ,136907,68,15C,SU9,Sukhoi Superjet-100,3000
136819,PG0480,2017-01-04T09:25:00Z,2017-01-04T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-04T09:29:00Z,2017-01-04T10:19:00Z,5432318294   ,136819,Economy,6300.00,,,,,,,,,,,,,,5432318294   ,136819,28,15C,SU9,Sukhoi Superjet-100,3000
136781,PG0480,2017-01-14T09:25:00Z,2017-01-14T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-14T09:26:00Z,2017-01-14T10:16:00Z,5432318918   ,136781,Economy,6300.00,,,,,,,,,,,,,,5432318918   ,136781,3,15C,SU9,Sukhoi Superjet-100,3000
136755,PG0480,2017-01-21T09:25:00Z,2017-01-21T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-21T09:30:00Z,2017-01-21T10:20:00Z,5432319142   ,136755,Economy,6300.00,,,,,,,,,,,,,,5432319142   ,136755,82,15C,SU9,Sukhoi Superjet-100,3000
136571,PG0480,2017-01-25T09:25:00Z,2017-01-25T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-25T09:28:00Z,2017-01-25T10:18:00Z,5432319294   ,136571,Economy,6300.00,,,,,,,,,,,,,,5432319294   ,136571,68,15C,SU9,Sukhoi Superjet-100,3000
136729,PG0480,2017-01-29T09:25:00Z,2017-01-29T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-29T09:29:00Z,2017-01-29T10:19:00Z,5432375479   ,136729,Economy,6300.00,,,,,,,,,,,,,,5432375479   ,136729,53,15C,SU9,Sukhoi Superjet-100,3000
136778,PG0480,2017-02-22T09:25:00Z,2017-02-22T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-22T09:26:00Z,2017-02-22T10:16:00Z,5432376235   ,136778,Economy,6300.00,,,,,,,,,,,,,,5432376235   ,136778,78,15C,SU9,Sukhoi Superjet-100,3000
136815,PG0480,2017-02-19T09:25:00Z,2017-02-19T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-19T09:26:00Z,2017-02-19T10:17:00Z,5432320490   ,136815,Economy,6300.00,,,,,,,,,,,,,,5432320490   ,136815,54,15C,SU9,Sukhoi Superjet-100,3000
136869,PG0480,2017-01-31T09:25:00Z,2017-01-31T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-31T09:26:00Z,2017-01-31T10:16:00Z,5432375608   ,136869,Economy,6300.00,,,,,,,,,,,,,,5432375608   ,136869,72,15C,SU9,Sukhoi Superjet-100,3000
136620,PG0480,2017-02-17T09:25:00Z,2017-02-17T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-17T09:30:00Z,2017-02-17T10:19:00Z,5432376170   ,136620,Economy,6300.00,,,,,,,,,,,,,,5432376170   ,136620,33,15C,SU9,Sukhoi Superjet-100,3000
136953,PG0480,2017-02-27T09:25:00Z,2017-02-27T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-27T09:27:00Z,2017-02-27T10:17:00Z,5432320829   ,136953,Economy,6300.00,,,,,,,,,,,,,,5432320829   ,136953,97,15C,SU9,Sukhoi Superjet-100,3000
136827,PG0480,2017-02-18T09:25:00Z,2017-02-18T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-18T09:26:00Z,2017-02-18T10:17:00Z,5432376212   ,136827,Economy,6300.00,,,,,,,,,,,,,,5432376212   ,136827,1,15C,SU9,Sukhoi Superjet-100,3000
136754,PG0480,2017-02-06T09:25:00Z,2017-02-06T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-06T09:29:00Z,2017-02-06T10:18:00Z,5432375725   ,136754,Economy,6300.00,,,,,,,,,,,,,,5432375725   ,136754,59,15C,SU9,Sukhoi Superjet-100,3000
136922,PG0480,2017-02-11T09:25:00Z,2017-02-11T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-11T09:27:00Z,2017-02-11T10:17:00Z,5432375942   ,136922,Economy,6300.00,,,,,,,,,,,,,,5432375942   ,136922,46,15C,SU9,Sukhoi Superjet-100,3000
136844,PG0480,2017-02-28T09:25:00Z,2017-02-28T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-28T09:26:00Z,2017-02-28T10:16:00Z,5432376626   ,136844,Economy,6300.00,,,,,,,,,,,,,,5432376626   ,136844,56,15C,SU9,Sukhoi Superjet-100,3000
136706,PG0480,2017-01-06T09:25:00Z,2017-01-06T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-06T09:30:00Z,2017-01-06T10:20:00Z,5432374401   ,136706,Economy,6300.00,,,,,,,,,,,,,,5432374401   ,136706,71,15C,SU9,Sukhoi Superjet-100,3000
136630,PG0480,2017-02-25T09:25:00Z,2017-02-25T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-25T09:32:00Z,2017-02-25T10:22:00Z,5432376646   ,136630,Economy,6300.00,,,,,,,,,,,,,,5432376646   ,136630,82,15C,SU9,Sukhoi Superjet-100,3000
136951,PG0480,2017-02-02T09:25:00Z,2017-02-02T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-02T09:28:00Z,2017-02-02T10:17:00Z,5432375782   ,136951,Economy,6300.00,,,,,,,,,,,,,,5432375782   ,136951,53,15C,SU9,Sukhoi Superjet-100,3000
136600,PG0480,2017-02-08T09:25:00Z,2017-02-08T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-08T09:26:00Z,2017-02-08T10:16:00Z,5432375845   ,136600,Economy,6300.00,,,,,,,,,,,,,,5432375845   ,136600,74,15C,SU9,Sukhoi Superjet-100,3000
136666,PG0480,2017-02-09T09:25:00Z,2017-02-09T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-09T09:26:00Z,2017-02-09T10:16:00Z,5432053780   ,136666,Economy,6300.00,,,,,,,,,,,,,,5432053780   ,136666,17,15C,SU9,Sukhoi Superjet-100,3000
136757,PG0480,2017-01-27T09:25:00Z,2017-01-27T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-27T09:30:00Z,2017-01-27T10:19:00Z,5432375200   ,136757,Economy,6300.00,,,,,,,,,,,,,,5432375200   ,136757,71,15C,SU9,Sukhoi Superjet-100,3000
136642,PG0480,2017-01-30T09:25:00Z,2017-01-30T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-30T09:28:00Z,2017-01-30T10:17:00Z,5432053748   ,136642,Economy,6300.00,,,,,,,,,,,,,,5432053748   ,136642,3,15C,SU9,Sukhoi Superjet-100,3000
136733,PG0480,2017-01-09T09:25:00Z,2017-01-09T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-09T09:27:00Z,2017-01-09T10:18:00Z,5432374590   ,136733,Economy,6300.00,,,,,,,,,,,,,,5432374590   ,136733,28,15C,SU9,Sukhoi Superjet-100,3000
136586,PG0480,2017-01-10T09:25:00Z,2017-01-10T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-10T09:28:00Z,2017-01-10T10:18:00Z,5432374580   ,136586,Economy,6300.00,,,,,,,,,,,,,,5432374580   ,136586,67,15C,SU9,Sukhoi Superjet-100,3000
136720,PG0480,2017-01-26T09:25:00Z,2017-01-26T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-26T09:29:00Z,2017-01-26T10:19:00Z,5432319438   ,136720,Economy,6300.00,,,,,,,,,,,,,,5432319438   ,136720,20,15C,SU9,Sukhoi Superjet-100,3000
136838,PG0480,2017-01-24T09:25:00Z,2017-01-24T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-24T09:30:00Z,2017-01-24T10:21:00Z,5432375213   ,136838,Economy,6300.00,,,,,,,,,,,,,,5432375213   ,136838,19,15C,SU9,Sukhoi Superjet-100,3000
136956,PG0480,2017-02-04T09:25:00Z,2017-02-04T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-04T09:33:00Z,2017-02-04T10:23:00Z,5432319809   ,136956,Economy,6300.00,,,,,,,,,,,,,,5432319809   ,136956,51,15C,SU9,Sukhoi Superjet-100,3000
136887,PG0480,2017-01-20T09:25:00Z,2017-01-20T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-20T09:30:00Z,2017-01-20T10:19:00Z,5432375126   ,136887,Economy,6300.00,,,,,,,,,,,,,,5432375126   ,136887,74,15C,SU9,Sukhoi Superjet-100,3000
136823,PG0480,2017-02-05T09:25:00Z,2017-02-05T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-05T09:27:00Z,2017-02-05T10:18:00Z,5432319878   ,136823,Economy,6300.00,,,,,,,,,,,,,,5432319878   ,136823,39,15C,SU9,Sukhoi Superjet-100,3000
136605,PG0480,2017-02-15T09:25:00Z,2017-02-15T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-15T09:28:00Z,2017-02-15T10:19:00Z,5432320352   ,136605,Economy,6300.00,,,,,,,,,,,,,,5432320352   ,136605,41,15C,SU9,Sukhoi Superjet-100,3000
136802,PG0480,2017-02-26T09:25:00Z,2017-02-26T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-26T09:32:00Z,2017-02-26T10:22:00Z,5432320979   ,136802,Economy,6300.00,,,,,,,,,,,,,,5432320979   ,136802,73,15C,SU9,Sukhoi Superjet-100,3000
