,Restaurant_id,Cuisine Style,Price Range,Number of Reviews
17719,id_1138,"['Mediterranean', 'Spanish', 'Vegetarian Friendly']",$$ - $$$,109
17722,id_8049,['Spanish'],,12
17727,id_5577,"['Bar', 'European', 'Pub']",$$ - $$$,29
17699,id_4440,"['Italian', 'Mediterranean', 'European']",$$ - $$$,234
17694,id_3543,,,
17715,id_164,"['Chinese', 'International', 'Korean']",$$ - $$$,128
17724,id_3715,,,72
17728,id_5364,,,6
17713,id_979,"['Mediterranean', 'European', 'Spanish']",$$ - $$$,1910
17732,id_13172,,,3
17721,id_311,"['Pizza', 'Vegetarian Friendly', 'Vegan Options']",$,316
17726,id_3118,"['Italian', 'Vegetarian Friendly']",$$ - $$$,32
17725,id_4409,"['French', 'Moroccan', 'Mediterranean']",$$ - $$$,22
17717,id_10012,"['European', 'Central European']",$$ - $$$,17
17718,id_2399,['Chinese'],$$ - $$$,20
17729,id_9851,['French'],$,19
17731,id_5128,"['Chinese', 'Asian', 'Vegetarian Friendly']",$$ - $$$,78
17704,id_605,"['Italian', 'Seafood', 'Mediterranean']",$$ - $$$,551
17733,id_1382,"['Cafe', 'British', 'Scottish']",,15
17711,id_2049,"['Italian', 'Mediterranean']",$$ - $$$,345
17720,id_5283,"['Austrian', 'European']",,7
17735,id_167,"['Mediterranean', 'European', 'Contemporary']",$$ - $$$,18
17690,id_3880,,,
17736,id_520,"['Bar', 'European', 'Pub']",$,145
17737,id_1766,"['Cafe', 'European', 'Portuguese']",$$ - $$$,14
17695,id_754,,,
17716,id_2588,"['Bakeries', 'French', 'Cafe']",$$ - $$$,130
17723,id_2329,"['Pub', 'Czech']",$,30
17730,id_3533,"['Austrian', 'European']",,2
17739,id_825,"['Indian', 'European', 'Portuguese']",$,177
17734,id_5206,"['French', 'Vegetarian Friendly']",$,56
17740,id_3435,"['Mediterranean', 'Spanish', 'Vegetarian Friendly']",$$ - $$$,29
17741,id_4782,"['Italian', 'Pizza', 'Mediterranean']",$,10
17738,id_1456,"['Chinese', 'Sushi', 'Asian']",$,28
17697,id_1194,,,
17742,id_1670,"['French', 'Bar', 'European']",$$ - $$$,716
17743,id_1160,"['Italian', 'Deli', 'Vegetarian Friendly']",$$ - $$$,34
17744,id_2743,"['European', 'Deli', 'Healthy']",$,1
17746,id_220,,,5
17745,id_1481,"['European', 'Portuguese', 'Vegetarian Friendly']",$,49
17747,id_76,"['Mediterranean', 'Greek', 'Vegetarian Friendly']",$$ - $$$,924
17753,id_1924,"['French', 'European']",$$ - $$$,243
17752,id_3086,"['Bar', 'Pub', 'Vegetarian Friendly']",$$ - $$$,85
17757,id_4636,['Spanish'],$$ - $$$,38
17754,id_5341,,,4
17749,id_196,"['Mediterranean', 'European', 'Spanish']",$$ - $$$,416
17766,id_8294,"['Pizza', 'Fast Food']",$,252
17750,id_9188,,,2
17748,id_3492,"['Seafood', 'Mediterranean', 'European']",$$ - $$$,157
17769,id_991,,$,9
17763,id_593,"['Cafe', 'International', 'Healthy']",$$ - $$$,146
17780,id_5981,,,1
17762,id_2920,"['Quick Bites', 'Fast Food', 'Turkish']",$,43
17768,id_1870,['Israeli'],,34
17761,id_2618,"['Quick Bites', 'Mexican', 'Latin']",$,94
17759,id_2137,"['Chinese', 'Vegetarian Friendly']",$,9
17776,id_1813,['Healthy'],$$ - $$$,7
17777,id_82,"['American', 'Steakhouse', 'European']",$$$$,1153
17765,id_369,,$$ - $$$,3
17774,id_2054,"['Italian', 'Seafood', 'International']",$$$$,90
17755,id_3945,"['Lebanese', 'Vegetarian Friendly', 'Vegan Options']",$$ - $$$,222
17787,id_294,"['Italian', 'Pizza', 'Mediterranean']",$$ - $$$,86
17751,id_10002,"['Cafe', 'British', 'Diner']",$,181
17772,id_5002,"['Quick Bites', 'Bar', 'British']",$$ - $$$,188
17783,id_8178,"['Italian', 'Pizza']",,3
17756,id_4001,"['French', 'European', 'Gastropub']",$$$$,178
17779,id_7920,"['Cafe', 'Mediterranean', 'Turkish']",,7
17767,id_6509,['French'],$,15
17758,id_1003,['Pizza'],,4
17760,id_148,"['Quick Bites', 'American', 'Fast Food']",$,369
17789,id_458,"['Belgian', 'European', 'Vegetarian Friendly']",$$ - $$$,119
17782,id_7919,"['Italian', 'Cafe', 'Vegetarian Friendly']",$,21
17764,id_666,"['Chinese', 'Japanese', 'Asian']",$$ - $$$,99
17792,id_11131,,$$ - $$$,75
17786,id_7548,"['French', 'Vegetarian Friendly', 'Gluten Free Options']",$,55
17775,id_4567,"['Italian', 'Mediterranean', 'European']",$$$$,324
17793,id_1078,"['Bar', 'European', 'Pub']",$$ - $$$,299
17794,id_6508,"['Chinese', 'Japanese', 'Sushi']",$$ - $$$,76
17788,id_43,"['Seafood', 'European', 'Czech']",$$$$,3782
17770,id_1193,"['European', 'Grill', 'Wine Bar']",$$ - $$$,605
17781,id_5435,"['Italian', 'Sicilian', 'Southern-Italian']",$$ - $$$,19
17771,id_4556,"['Bar', 'Cafe']",$,43
17785,id_4447,"['Asian', 'Taiwanese']",$,14
17791,id_2220,"['Italian', 'Pizza', 'Fast Food']",$,216
17796,id_941,"['Irish', 'Bar', 'Pub']",$$ - $$$,72
17795,id_1308,,$$ - $$$,17
17790,id_6903,,,1
17778,id_281,,,
17797,id_1205,,$$ - $$$,75
17773,id_5760,,,
17798,id_2824,['Cafe'],,6
17784,id_12157,,,
17804,id_2630,,,2
17800,id_4574,"['Steakhouse', 'Spanish']",$$ - $$$,124
17806,id_1302,"['Italian', 'Vegetarian Friendly']",$,73
17801,id_12924,['Pizza'],,3
17805,id_6348,,$$ - $$$,16
17815,id_1526,"['French', 'European']",$$ - $$$,23
17808,id_3053,['Spanish'],$,229
17803,id_1127,"['Bakeries', 'American', 'Cafe']",$,269
17829,id_3918,"['European', 'Czech']",,8
17810,id_2425,"['Chinese', 'Indian', 'Mediterranean']",$,9
17807,id_550,"['European', 'British', 'Scottish']",$$ - $$$,176
17816,id_1439,,,2
17824,id_4881,['Dessert'],$,55
17812,id_2111,,$,72
17818,id_1225,"['Latin', 'Mediterranean', 'European']",$$ - $$$,49
17813,id_1105,"['Italian', 'Pizza', 'Mediterranean']",$$ - $$$,366
17823,id_2136,['Thai'],$,19
17820,id_1156,"['Japanese', 'Sushi', 'Asian']",$,53
17821,id_860,"['Japanese', 'Asian', 'Vegetarian Friendly']",$$ - $$$,51
17817,id_1472,"['Cafe', 'Vegetarian Friendly']",$,24
17809,id_1600,"['Asian', 'Thai', 'Vegetarian Friendly']",$,133
17830,id_2765,['Italian'],$$ - $$$,134
17834,id_8458,['European'],$$ - $$$,7
17814,id_4285,"['Mediterranean', 'Turkish', 'Deli']",$$ - $$$,29
17825,id_2428,,$,6
17837,id_1651,"['Dutch', 'European', 'Central European']",$$ - $$$,17
17827,id_422,"['Italian', 'Pizza', 'Mediterranean']",$$ - $$$,504
17826,id_1942,"['French', 'European']",$$ - $$$,41
17828,id_572,"['Italian', 'Pizza', 'Mediterranean']",$$ - $$$,551
17843,id_13220,,,4
17840,id_15516,"['Indian', 'Asian', 'Balti']",$$ - $$$,187
17839,id_85,"['International', 'Fusion', 'Central European']",$$$$,620
17832,id_2893,"['Italian', 'Bar', 'International']",$,116
17841,id_8523,"['Italian', 'European']",$$ - $$$,161
17842,id_3772,"['Japanese', 'Asian', 'Cantonese']",$$ - $$$,36
17846,id_5834,"['French', 'European']",$$ - $$$,206
17845,id_1143,,$,2
17835,id_1996,"['Italian', 'Brew Pub', 'Bar']",$$ - $$$,165
17838,id_5598,['Italian'],$,7
17847,id_271,"['Indian', 'Asian', 'Balti']",$$ - $$$,470
17831,id_1074,"['Japanese', 'Sushi', 'Asian']",$$ - $$$,40
17802,id_4554,,,
17799,id_3388,,,
17833,id_3684,"['Mediterranean', 'Greek', 'Vegetarian Friendly']",$,35
17844,id_14692,['Italian'],,1
17848,id_688,['Portuguese'],$$ - $$$,322
17811,id_1964,,,
17836,id_4512,,,
17850,id_6090,['Italian'],$,2
17822,id_3711,,,
17819,id_6945,,,
17852,id_2140,,,2
17849,id_8109,,,15
17851,id_1282,"['Mediterranean', 'Spanish', 'Vegetarian Friendly']",$$ - $$$,135
17855,id_2473,"['Bar', 'Spanish', 'Pub']",$,165
17856,id_3602,"['Italian', 'Seafood', 'Mediterranean']",$$$$,72
17858,id_455,"['Italian', 'Pizza', 'Mediterranean']",$$ - $$$,106
17860,id_1312,['Mediterranean'],,2
17854,id_4479,"['French', 'Bar', 'European']",$$ - $$$,216
17871,id_2443,['Spanish'],$$ - $$$,5
17853,id_2303,,,
17857,id_1557,"['Italian', 'Pizza', 'Mediterranean']",$$ - $$$,263
17888,id_9490,['Indian'],$$ - $$$,1
17877,id_13278,,$$ - $$$,6
17867,id_974,"['European', 'Swedish', 'Vegetarian Friendly']",$$ - $$$,64
17859,id_1235,['European'],$$ - $$$,77
17861,id_1045,"['Fast Food', 'International', 'Vegetarian Friendly']",$,55
17868,id_3928,"['Italian', 'Pizza', 'Vegetarian Friendly']",$$ - $$$,34
17900,id_2296,,,6
17864,id_2442,"['Chinese', 'Asian', 'Cantonese']",$$ - $$$,28
17872,id_2203,['Cafe'],$$ - $$$,34
17865,id_4556,"['Mediterranean', 'European', 'Spanish']",$$ - $$$,114
17862,id_11785,['Cafe'],$,36
17874,id_5788,,,3
17891,id_5580,"['Lebanese', 'Mediterranean']",$$ - $$$,7
17866,id_1190,"['Italian', 'Seafood', 'Mediterranean']",$$$$,544
17887,id_903,"['European', 'Portuguese']",$$ - $$$,83
17870,id_371,"['Bar', 'Mediterranean', 'European']",$$ - $$$,56
17873,id_22,"['French', 'Vegetarian Friendly', 'Vegan Options']",$$$$,339
17878,id_3612,"['Japanese', 'Sushi']",,4
17879,id_3135,"['Lebanese', 'Mediterranean', 'European']",$,8
17880,id_2227,"['Belgian', 'European']",,3
17881,id_15726,"['Pizza', 'Fast Food', 'Grill']",,3
17896,id_3108,['Cafe'],,1
17876,id_130,"['Bar', 'European', 'Wine Bar']",$$ - $$$,40
17885,id_727,,,4
17875,id_419,"['Austrian', 'European', 'Central European']",$$ - $$$,349
17884,id_2605,"['European', 'Vegetarian Friendly']",$$ - $$$,59
17901,id_379,['Vegetarian Friendly'],$$ - $$$,69
17883,id_2468,"['Italian', 'Pizza', 'Mediterranean']",$$ - $$$,38
17892,id_8735,"['Bar', 'Pub']",,4
17894,id_8331,['Spanish'],$,21
17886,id_13642,"['Fast Food', 'Asian']",,11
17882,id_3101,"['European', 'Grill', 'Portuguese']",,7
17895,id_2599,"['Seafood', 'Spanish', 'Gluten Free Options']",$$ - $$$,181
17903,id_2697,['International'],,1
17898,id_4602,"['Asian', 'Thai']",$,15
17902,id_7742,"['Cafe', 'Vegetarian Friendly']",$$ - $$$,22
17899,id_1895,"['Italian', 'Pizza', 'Mediterranean']",$$ - $$$,246
17893,id_1931,"['Bar', 'European', 'Spanish']",$$ - $$$,259
17907,id_9633,,,17
17897,id_9669,"['Bar', 'British', 'Pub']",$,43
17905,id_7111,['French'],$$ - $$$,56
17904,id_5314,,$,74
17909,id_3436,"['Fast Food', 'Asian']",,6
17908,id_2204,['Italian'],$$ - $$$,21
17890,id_761,,,
17889,id_618,,,
17869,id_12876,,,
17863,id_3726,,,
17906,id_429,"['Japanese', 'Sushi', 'Asian']",$$ - $$$,498
17910,id_2386,['Japanese'],$$ - $$$,28
17911,id_325,"['Asian', 'Vietnamese', 'Soups']",$$ - $$$,177
17920,id_1593,"['Pizza', 'Fast Food', 'Turkish', 'Diner']",,1
17913,id_9520,['Asian'],$,6
17912,id_1190,['Fusion'],$$ - $$$,14
17917,id_2675,"['German', 'Vegetarian Friendly']",$,39
17930,id_1042,"['Brazilian', 'Pizza', 'South American']",$$ - $$$,16
17919,id_2820,,,4
17939,id_4769,"['European', 'Spanish']",$$ - $$$,119
17916,id_3071,"['Cafe', 'International', 'European']",$$ - $$$,32
17936,id_4533,"['European', 'Spanish']",,27
17957,id_3050,"['French', 'Bar', 'European']",$$ - $$$,120
17958,id_4759,"['Lebanese', 'Middle Eastern', 'Vegetarian Friendly']",$$ - $$$,73
17933,id_10397,['French'],,5
17929,id_1257,['Vegetarian Friendly'],$$ - $$$,38
17948,id_8493,['Japanese'],$$$$,125
17950,id_10896,"['Italian', 'Japanese', 'Lebanese']",$$ - $$$,1
17941,id_4492,,$,7
17937,id_228,"['Italian', 'Pizza', 'Vegetarian Friendly']",$,31
17940,id_11025,"['Pizza', 'Middle Eastern']",,4
17921,id_1645,,$$ - $$$,8
17923,id_569,"['European', 'Portuguese']",$$ - $$$,58
17922,id_4546,['Mediterranean'],$,1
17924,id_4165,"['Asian', 'Vietnamese', 'Vegetarian Friendly']",$$ - $$$,43
17918,id_6680,"['Quick Bites', 'Cafe', 'Vegetarian Friendly']",$,43
17931,id_5389,"['Cafe', 'Pub', 'Gastropub']",$$ - $$$,13
17915,id_2218,"['Lebanese', 'Mediterranean', 'Middle Eastern']",,6
17938,id_516,"['Quick Bites', 'Fast Food', 'Vegetarian Friendly']",$,25
17954,id_829,"['European', 'Portuguese']",,12
17927,id_1731,"['Quick Bites', 'Chinese', 'Asian']",$,22
17935,id_5921,"['Mexican', 'Spanish']",$$ - $$$,3
17947,id_10355,"['Fast Food', 'Turkish']",,10
17960,id_24,"['Mediterranean', 'European', 'Spanish']",$$ - $$$,437
17951,id_188,"['International', 'Asian', 'Grill']",$$ - $$$,179
17926,id_487,"['Steakhouse', 'Brazilian', 'Latin']",$$ - $$$,134
17946,id_12351,['Street Food'],,1
17944,id_2283,,$$ - $$$,83
17934,id_875,"['American', 'Fast Food', 'Vegetarian Friendly']",$$ - $$$,619
17952,id_433,,,10
17932,id_1460,"['Japanese', 'Sushi', 'Asian']",$$ - $$$,28
17914,id_241,"['Quick Bites', 'Polish', 'European']",$,488
17959,id_3193,"['Dessert', 'Italian', 'Cafe']",$$ - $$$,21
17925,id_14924,"['Indian', 'Asian', 'Middle Eastern']",$,41
17955,id_13466,"['Italian', 'Pizza']",$,10
17961,id_14463,"['Indian', 'Asian']",$$ - $$$,37
17942,id_151,"['Pizza', 'European', 'Contemporary']",$$ - $$$,32
17949,id_4647,"['Indian', 'Asian', 'Vegetarian Friendly']",$$ - $$$,224
17953,id_767,"['Sushi', 'Asian', 'Vietnamese']",$$ - $$$,57
17928,id_932,,,
17945,id_322,"['Seafood', 'European', 'Scandinavian']",$$ - $$$,301
17956,id_3297,"['American', 'Bar', 'Vegetarian Friendly']",$$ - $$$,191
17962,id_2071,"['Fast Food', 'Turkish', 'Vegetarian Friendly']",$,22
17943,id_1414,,,
17963,id_543,"['Vietnamese', 'Vegetarian Friendly', 'Vegan Options']",$$ - $$$,197
17964,id_315,"['Seafood', 'Mediterranean', 'Portuguese']",$,272
17965,id_92,"['Lebanese', 'Mediterranean', 'Middle Eastern']",$$ - $$$,164
17967,id_770,"['Italian', 'Pizza', 'Vegetarian Friendly']",$$ - $$$,73
17966,id_5170,['Spanish'],$$ - $$$,31
17968,id_10282,"['Caribbean', 'Jamaican', 'Vegetarian Friendly']",$,59
17969,id_892,"['Indian', 'Asian', 'Vegetarian Friendly']",$$ - $$$,128
17995,id_8669,['Spanish'],$$ - $$$,61
17971,id_2963,"['Mediterranean', 'Spanish', 'Vegetarian Friendly']",$$ - $$$,116
17974,id_617,"['European', 'Vegetarian Friendly']",$$ - $$$,41
17972,id_937,"['Pizza', 'Vegetarian Friendly', 'Gluten Free Options']",$$ - $$$,177
17975,id_7078,['Fast Food'],$,9
17988,id_2915,,,2
17990,id_7136,['Spanish'],$$ - $$$,3
17970,id_5112,"['French', 'European']",$$ - $$$,57
17984,id_973,"['French', 'Vegetarian Friendly']",$$ - $$$,77
17978,id_2324,"['Quick Bites', 'Bar', 'Cafe']",$$ - $$$,12
17983,id_3021,['Cafe'],$,37
17987,id_6411,"['Spanish', 'Contemporary']",$$ - $$$,32
17982,id_2656,['French'],$$ - $$$,66
18006,id_2389,"['Japanese', 'Fast Food', 'Sushi']",$,370
18009,id_3027,"['African', 'Ethiopian', 'Vegetarian Friendly']",$$ - $$$,154
18010,id_547,,,1
17996,id_6387,,$$ - $$$,7
17989,id_885,"['French', 'International', 'European']",$$$$,309
18003,id_10512,"['Chinese', 'Japanese', 'Sushi']",$,35
17981,id_6954,"['Italian', 'Pizza', 'European']",$$ - $$$,42
17999,id_6200,"['Cafe', 'Pub']",$$ - $$$,29
17986,id_1989,"['Bar', 'Pub']",$$ - $$$,35
18012,id_2143,"['Mediterranean', 'Spanish']",$,151
17991,id_2756,"['European', 'Czech']",$,5
18000,id_15066,"['Quick Bites', 'American', 'Fast Food']",$,14
17980,id_2523,,,
17979,id_3942,"['Bar', 'Mediterranean', 'Spanish']",$$ - $$$,242
18001,id_184,"['International', 'European', 'Central European']",$$ - $$$,352
18002,id_14013,"['British', 'Pub', 'Vegetarian Friendly']",$$ - $$$,351
17976,id_169,"['Italian', 'Mediterranean', 'Neapolitan']",$$ - $$$,1574
17977,id_1253,"['Italian', 'Pizza', 'Seafood']",$,128
17994,id_251,"['Steakhouse', 'Mediterranean', 'Barbecue']",$$ - $$$,405
18015,id_5327,"['Chinese', 'Japanese', 'Sushi']",$$ - $$$,49
18008,id_8319,"['Specialty Food Market', 'Deli']",$$ - $$$,12
18013,id_1616,"['Japanese', 'Asian', 'Soups']",$,134
18005,id_2313,['American'],$$ - $$$,6
17985,id_12167,"['Asian', 'Malaysian', 'Vegetarian Friendly']",$$ - $$$,72
17993,id_5477,"['Cafe', 'European', 'British']",$,94
18004,id_537,"['Polish', 'Eastern European', 'Central European']",$,196
18014,id_5617,"['Italian', 'Bar', 'Pizza']",$$ - $$$,101
18011,id_4109,"['Indian', 'Asian', 'Vegetarian Friendly']",$$ - $$$,110
18016,id_5202,['Cafe'],$,20
18017,id_1838,"['Bar', 'Mediterranean', 'European']",$$ - $$$,667
17998,id_3313,,,
18007,id_8635,,,
17997,id_4471,,,
17973,id_9019,,,
18021,id_1563,"['International', 'European', 'Scandinavian']",$$ - $$$,17
18018,id_1401,"['Vegetarian Friendly', 'Vegan Options']",$$ - $$$,36
18020,id_1876,['Pizza'],$,13
18022,id_1371,"['European', 'Portuguese']",$$ - $$$,8
17992,id_12301,,,
18019,id_631,"['Fast Food', 'Diner', 'Canadian']",$,82
18023,id_2506,"['Bar', 'Mediterranean', 'European']",$$ - $$$,163
18024,id_2688,,,1
18025,id_1082,"['European', 'Scandinavian', 'Danish']",$,40
18027,id_375,,,3
18026,id_1099,"['Dutch', 'Bar', 'Pub']",$$ - $$$,59
18066,id_409,"['Italian', 'Cafe', 'European']",$,144
18030,id_2070,"['Italian', 'Pizza', 'Seafood']",$$ - $$$,124
18065,id_1578,"['Mediterranean', 'European', 'Spanish']",$$ - $$$,71
18031,id_2509,"['European', 'Portuguese']",$$ - $$$,13
18042,id_3696,"['Japanese', 'Sushi', 'Asian']",$$ - $$$,38
18047,id_5665,['Italian'],,8
18029,id_5755,,,3
18036,id_1588,"['Italian', 'Vegetarian Friendly']",$$ - $$$,34
18032,id_513,"['Austrian', 'European', 'Gastropub']",$$ - $$$,145
18057,id_5705,['Spanish'],$$ - $$$,9
18045,id_3896,['Greek'],,4
18052,id_3601,"['Italian', 'Pizza']",$,110
18028,id_7489,['Italian'],$$ - $$$,18
18054,id_4937,"['Italian', 'Seafood']",$$$$,56
18055,id_1215,"['German', 'Vegetarian Friendly']",$$ - $$$,28
18061,id_7715,,,7
18033,id_1648,"['Dessert', 'Deli']",,4
18070,id_1823,"['Mediterranean', 'European', 'Spanish']",$$ - $$$,82
18041,id_555,"['Italian', 'Mediterranean', 'European']",$$ - $$$,82
18048,id_10874,,,7
18034,id_324,"['French', 'European', 'Wine Bar']",$$$$,237
18044,id_36,"['International', 'Mediterranean', 'European']",$$ - $$$,346
18067,id_491,"['Seafood', 'Mediterranean', 'European']",$$ - $$$,93
18069,id_2220,"['Italian', 'Street Food']",$$ - $$$,1
18060,id_4859,"['Pizza', 'Vegetarian Friendly']",$,48
18058,id_792,"['Quick Bites', 'Cafe', 'Deli']",$,105
18046,id_2132,"['Steakhouse', 'British', 'Vegetarian Friendly']",$$ - $$$,949
18073,id_601,"['Bar', 'European', 'Pub']",$$ - $$$,60
18074,id_7378,"['Bar', 'Pub']",,9
18037,id_1976,"['French', 'Belgian', 'European']",$$ - $$$,138
18053,id_10200,"['Italian', 'European']",$$ - $$$,10
18068,id_3103,"['Mediterranean', 'European', 'Turkish']",$$ - $$$,165
18062,id_2774,"['Japanese', 'Sushi', 'Asian']",$$ - $$$,22
18064,id_10955,"['French', 'Moroccan', 'Mediterranean']",,1
18063,id_426,"['Italian', 'Mediterranean', 'European']",$$ - $$$,273
18043,id_16054,"['Indian', 'Asian', 'Nepali']",$$ - $$$,23
18035,id_1434,,,
18056,id_801,"['Bar', 'British', 'Vegetarian Friendly']",$$ - $$$,573
18038,id_3254,,,
18039,id_1424,,,
18071,id_1264,,,
18072,id_2616,,,
18040,id_2104,,,
18050,id_48,,,
18049,id_4120,,,
18051,id_1613,,,
18075,id_2439,"['Spanish', 'Wine Bar']",$,52
18076,id_2104,"['Italian', 'Pizza', 'European']",$$ - $$$,198
18059,id_3487,,,
18077,id_2136,"['Greek', 'Middle Eastern']",,13
18079,id_7493,['Italian'],$$ - $$$,8
18078,id_365,,,
18086,id_5453,['Spanish'],$,51
18093,id_7796,['Spanish'],,2
18081,id_1927,"['French', 'Belgian', 'European']",$$ - $$$,81
18116,id_1789,"['Japanese', 'Sushi', 'Asian']",$$ - $$$,28
18080,id_1875,,$,9
18087,id_6482,"['Bar', 'British', 'Pub']",$$ - $$$,112
18082,id_1545,"['Mediterranean', 'European', 'Spanish']",$$ - $$$,27
18126,id_69,"['Seafood', 'Greek', 'Healthy']",$$ - $$$,1254
18090,id_2023,"['European', 'Portuguese']",,3
18097,id_864,,,5
18099,id_4857,"['Indian', 'Asian', 'Nepali']",$$ - $$$,88
18110,id_2153,"['Romana', 'Vegetarian Friendly']",$$ - $$$,558
18084,id_7251,"['Japanese', 'Sushi', 'Asian']",$,39
18094,id_1422,"['Italian', 'Mediterranean', 'European']",$$ - $$$,585
18109,id_12188,"['Lebanese', 'Cafe', 'Mediterranean']",$$ - $$$,9
18107,id_6555,['Dessert'],$$ - $$$,28
18098,id_845,"['Japanese', 'Sushi', 'Asian']",$$ - $$$,86
18096,id_1052,"['Italian', 'Mediterranean', 'European']",$$ - $$$,215
18123,id_2811,"['Bar', 'Spanish', 'Pub']",$$ - $$$,17
18089,id_11932,"['Fast Food', 'Turkish', 'Middle Eastern']",$,25
18105,id_13578,"['Japanese', 'Asian', 'Bangladeshi']",,3
18103,id_4747,['Cafe'],$$ - $$$,20
18108,id_5144,"['Quick Bites', 'American', 'Cafe']",$,42
18102,id_822,"['Italian', 'Pizza', 'Mediterranean']",$$ - $$$,258
18092,id_961,['Pizza'],$$ - $$$,16
18121,id_2095,"['Austrian', 'Cafe', 'European']",$$ - $$$,120
18106,id_2205,"['Italian', 'Pizza', 'Mediterranean']",$$ - $$$,187
18113,id_1651,"['International', 'Spanish', 'Healthy']",$$$$,911
18088,id_3173,"['Italian', 'Pizza', 'Mediterranean']",$,29
18085,id_1059,"['French', 'European', 'Vegetarian Friendly']",$$ - $$$,435
18100,id_118,"['Japanese', 'European', 'Asian']",$$ - $$$,460
18111,id_2214,"['Italian', 'Vegetarian Friendly']",$$ - $$$,168
18127,id_4934,"['Chinese', 'Pizza', 'Seafood']",$,65
18122,id_1222,"['Bar', 'Cafe', 'Vegetarian Friendly']",$$ - $$$,30
18095,id_10687,"['French', 'European', 'Healthy']",$$ - $$$,9
18125,id_1322,['Fast Food'],,3
18104,id_686,"['Steakhouse', 'Vegetarian Friendly']",$$ - $$$,56
18119,id_3412,['Spanish'],$,27
18117,id_11902,['French'],$$ - $$$,11
18124,id_1995,"['Indian', 'Asian', 'Vegan Options']",$$ - $$$,128
18101,id_207,"['Italian', 'Mediterranean', 'European']",$$ - $$$,928
18112,id_237,"['French', 'European', 'Vegetarian Friendly']",$$ - $$$,627
18129,id_6270,,,1
18083,id_229,,,
18120,id_1032,,$$ - $$$,12
18115,id_1317,,,
18091,id_2302,,,
18118,id_106,"['Polish', 'European', 'Eastern European']",$$ - $$$,729
18114,id_15073,,,
18128,id_4902,"['Steakhouse', 'Mediterranean', 'Barbecue']",$$$$,136
18130,id_3681,"['Italian', 'Mediterranean']",$$ - $$$,76
18131,id_4238,"['Italian', 'Pizza', 'Vegetarian Friendly']",$,63
18134,id_1869,"['Italian', 'Mediterranean', 'European']",$$ - $$$,47
18132,id_499,"['Italian', 'Mediterranean', 'European']",$$ - $$$,88
18133,id_12840,"['Mexican', 'American', 'Bar']",$$ - $$$,343
18136,id_1018,"['Italian', 'Vegetarian Friendly', 'Gluten Free Options']",$$ - $$$,248
18137,id_2875,"['Mediterranean', 'Spanish', 'Vegetarian Friendly']",$$ - $$$,41
18135,id_1408,,,
18145,id_2714,,$,4
18162,id_11629,,,4
18142,id_825,"['Indian', 'European', 'Scandinavian']",,76
18151,id_13248,"['Indian', 'Asian']",$$ - $$$,26
18139,id_4388,"['German', 'Cafe', 'European']",$,18
18141,id_16416,"['French', 'Steakhouse', 'British']",$$$$,1
18169,id_667,['Pizza'],$$ - $$$,15
18173,id_16161,"['American', 'Pizza']",,5
18166,id_1040,"['Cafe', 'Vegetarian Friendly']",$$ - $$$,35
18157,id_897,"['European', 'Portuguese']",$,10
18165,id_6166,['Fast Food'],$,7
