,Restaurant_id,Cuisine Style,Price Range,Number of Reviews
9626,id_822,"['Italian', 'Pizza', 'Mediterranean']",$,432
9657,id_1182,['Pizza'],,3
9579,id_10729,['Pub'],$,2
9686,id_388,['Pizza'],$$ - $$$,6
9611,id_1274,"['European', 'Portuguese']",$,13
9630,id_1151,"['Polish', 'Bar', 'European']",$$ - $$$,11
9222,id_236,"['Mediterranean', 'European', 'Spanish']",$$ - $$$,102
9583,id_1731,"['Asian', 'Vietnamese', 'Vegetarian Friendly']",$$ - $$$,72
9694,id_474,"['Lebanese', 'Mediterranean', 'Middle Eastern']",$$ - $$$,138
9648,id_1023,"['Italian', 'Cafe', 'Greek', 'Healthy']",,4
9594,id_4,"['French', 'European', 'Contemporary']",$$$$,112
9669,id_2046,"['Chinese', 'Asian', 'Vegetarian Friendly']",$$ - $$$,27
9590,id_872,['Italian'],$$ - $$$,27
9667,id_5076,,,1
9861,id_13203,,,47
9135,id_1107,,,
9155,id_235,,,
9725,id_1352,['Cafe'],$,9
9767,id_9881,['Chinese'],,3
9761,id_427,"['Italian', 'Seafood', 'Mediterranean']",$$ - $$$,1041
9242,id_5138,,,
9293,id_12745,['Sushi'],,6
9789,id_4529,"['Caribbean', 'Bar', 'Pub']",$$ - $$$,37
9785,id_1880,"['Spanish', 'Basque']",$$ - $$$,69
9243,id_2093,,,
9791,id_2412,"['Cafe', 'British', 'Vegetarian Friendly']",$$ - $$$,184
9473,id_4151,"['French', 'European', 'Vegetarian Friendly']",$$ - $$$,44
9737,id_824,"['Bar', 'Mediterranean', 'European']",$$ - $$$,406
9276,id_10702,['Fast Food'],,12
9856,id_5243,['Dessert'],$$ - $$$,18
9814,id_616,"['Mediterranean', 'European', 'Portuguese']",$$ - $$$,206
9461,id_2414,"['European', 'Portuguese']",$$ - $$$,7
9187,id_2115,,$$ - $$$,35
9254,id_12965,,,
9234,id_15723,,,
9514,id_4984,,,
9693,id_2653,,,
9684,id_1308,,,
9631,id_5606,"['Fast Food', 'Vegetarian Friendly', 'Vegan Options']",$,24
9173,id_839,,,
9647,id_1424,"['European', 'Portuguese', 'Vegetarian Friendly']",$$ - $$$,240
9447,id_6163,"['Mediterranean', 'Spanish', 'Healthy']",$,17
9146,id_949,"['Polish', 'European', 'Central European']",$$ - $$$,286
9299,id_227,"['Dutch', 'Bar', 'European']",$$ - $$$,468
9400,id_7276,"['International', 'European', 'British']",$$ - $$$,69
9310,id_1511,"['Bar', 'Pub']",$,110
9353,id_1014,"['American', 'Barbecue', 'European']",$$ - $$$,27
9287,id_3745,"['Bar', 'British', 'Pub']",$$ - $$$,391
9470,id_4929,"['Bar', 'Mediterranean', 'Spanish']",$$ - $$$,66
9315,id_580,"['Asian', 'Vietnamese', 'Vegetarian Friendly']",$,77
9328,id_180,"['Japanese', 'Seafood', 'Sushi']",$$ - $$$,134
9520,id_882,"['Italian', 'French', 'Pizza']",$$ - $$$,223
9338,id_966,"['Italian', 'Pizza', 'Romana']",$,1558
9423,id_1505,"['French', 'European', 'Portuguese']",$$ - $$$,32
9458,id_15552,['African'],,3
9494,id_2470,"['Quick Bites', 'American', 'Fast Food']",$,28
9499,id_845,"['European', 'Vegetarian Friendly', 'Vegan Options']",$$ - $$$,203
9426,id_1725,"['Indian', 'Healthy', 'Vegetarian Friendly']",$$ - $$$,571
9386,id_2050,"['European', 'Central European', 'Vegetarian Friendly']",$$ - $$$,59
9517,id_2880,"['Dessert', 'Italian', 'French']",$$ - $$$,35
9427,id_373,"['Dutch', 'Bar', 'International']",$$ - $$$,193
9518,id_94,"['Bar', 'European', 'Pub']",$$ - $$$,339
9309,id_6739,"['French', 'American', 'Cafe']",$$ - $$$,39
9522,id_687,"['Bar', 'British', 'Pub']",$$ - $$$,95
9435,id_261,"['International', 'European', 'Slovenian']",,1
9463,id_1798,"['French', 'European', 'Vegetarian Friendly']",$$ - $$$,376
9549,id_1562,"['Chinese', 'Asian', 'Cambodian']",$$ - $$$,105
9521,id_54,"['Mediterranean', 'Greek', 'Vegetarian Friendly']",$$ - $$$,1129
9415,id_2483,"['French', 'International', 'Mediterranean']",$$ - $$$,2
9434,id_647,"['French', 'Steakhouse', 'Barbecue']",$$ - $$$,308
9678,id_5053,['Fast Food'],,1
9525,id_1677,['Spanish'],$$ - $$$,176
9207,id_2431,"['Bar', 'Mediterranean', 'Spanish']",$,83
9811,id_2209,"['Asian', 'Nepali', 'Vegetarian Friendly', 'Vegan Options']",,17
9834,id_2276,"['Belgian', 'European']",,28
9564,id_5550,['Spanish'],$,17
9497,id_12113,"['French', 'European']",$$ - $$$,980
9625,id_7492,"['Mediterranean', 'Spanish']",$,56
9627,id_1662,"['Italian', 'Mediterranean', 'European']",$$ - $$$,292
9551,id_2459,"['Japanese', 'Sushi', 'Asian']",$$ - $$$,76
9615,id_4111,"['French', 'European']",$$ - $$$,57
9600,id_5222,"['Italian', 'Bar', 'Pub']",$$ - $$$,39
9688,id_1543,['Vietnamese'],,3
9654,id_6950,"['Mediterranean', 'Barbecue', 'Turkish']",$,29
9689,id_251,"['German', 'Vegetarian Friendly']",$,750
9658,id_4063,"['Chinese', 'Asian', 'Vegetarian Friendly']",$,50
9696,id_882,"['European', 'Portuguese']",$,20
9646,id_283,"['Japanese', 'Asian', 'Vegetarian Friendly']",$$ - $$$,522
9577,id_3036,"['Mediterranean', 'Spanish']",$$ - $$$,63
9622,id_542,"['Bar', 'Pub', 'Wine Bar']",$,25
9705,id_2865,"['Mediterranean', 'European', 'Spanish']",$$ - $$$,49
9676,id_5790,,,2
9612,id_1104,"['Polish', 'International', 'European']",$$ - $$$,17
9294,id_2388,"['International', 'Street Food', 'Vegetarian Friendly']",$$ - $$$,73
9659,id_10040,"['Thai', 'Grill', 'Pub']",$$ - $$$,61
9593,id_407,"['Bar', 'British', 'Pub']",$$ - $$$,1038
9061,id_1780,,,
9790,id_36,"['European', 'Swedish', 'Scandinavian']",$$ - $$$,615
9717,id_5968,,$,6
9769,id_4690,,,5
9712,id_668,"['Indian', 'Asian', 'Vegetarian Friendly']",$$ - $$$,378
9777,id_8694,"['Bar', 'Pub']",$,11
9775,id_12637,['Fast Food'],$$ - $$$,2
9781,id_793,"['African', 'Ethiopian', 'Vegan Options']",$$ - $$$,17
9718,id_7226,['Spanish'],$,29
9744,id_1994,,$$ - $$$,10
9770,id_105,"['Italian', 'Mediterranean', 'Vegetarian Friendly']",$$ - $$$,171
9185,id_2049,,,
9147,id_1043,,,
9738,id_3475,"['Fast Food', 'European', 'Swedish']",$,29
9259,id_1885,,,
9221,id_4733,,,
9200,id_1781,,,
9709,id_620,"['Brew Pub', 'Pub']",,7
9336,id_2485,,,
9377,id_8175,,,
9270,id_2009,,,
9283,id_2754,"['Italian', 'Mediterranean', 'Vegetarian Friendly']",$$ - $$$,92
9410,id_5928,['Spanish'],,4
9703,id_1032,"['Cafe', 'British', 'Contemporary']",$$ - $$$,353
9706,id_920,,,
9591,id_4702,,,
9719,id_804,,,
9714,id_8577,['Pizza'],$,5
9148,id_1847,"['Bar', 'International', 'European']",$$ - $$$,1253
9413,id_614,,,
9585,id_1160,['Deli'],,1
9643,id_908,"['Asian', 'Thai', 'Vietnamese']",$$ - $$$,340
9333,id_1222,,,
9554,id_278,,,
9326,id_7112,"['International', 'Mediterranean', 'European']",$$ - $$$,160
9701,id_255,"['Cafe', 'European', 'Vegetarian Friendly']",$$ - $$$,181
9731,id_3735,"['Chinese', 'Japanese', 'Seafood']",$$ - $$$,61
9608,id_11844,"['French', 'European']",$$ - $$$,45
9347,id_1867,"['Bar', 'Cafe', 'European']",$$ - $$$,182
9169,id_10678,,,
9098,id_8462,"['American', 'Vegetarian Friendly']",$$ - $$$,25
9450,id_6121,"['Italian', 'Bar', 'Cafe']",$$ - $$$,116
9168,id_9364,,,
9589,id_200,"['European', 'Spanish', 'Gluten Free Options']",$$ - $$$,897
9192,id_6398,"['Mediterranean', 'Spanish']",$$ - $$$,8
9802,id_8702,,$,12
9424,id_809,"['Mediterranean', 'Greek', 'Vegetarian Friendly']",$$ - $$$,57
9836,id_850,,,
9592,id_506,"['Asian', 'Thai', 'Vegetarian Friendly']",$$ - $$$,319
9540,id_81,"['European', 'Portuguese']",$$ - $$$,98
9110,id_3404,"['French', 'Bar', 'European']",$$ - $$$,388
9485,id_794,"['Indian', 'Asian', 'Vegetarian Friendly']",$$ - $$$,57
9440,id_522,"['French', 'Bar', 'European']",$$ - $$$,86
9436,id_1079,"['Mediterranean', 'Spanish', 'Contemporary']",$$ - $$$,42
9421,id_2800,"['Chinese', 'Japanese', 'Sushi']",$$ - $$$,11
9448,id_2006,"['European', 'Portuguese']",$,39
9652,id_9206,,,1
9468,id_71,"['Steakhouse', 'International', 'European']",$$ - $$$,1970
9570,id_4100,,,2
9835,id_11935,['French'],$$ - $$$,3
9816,id_2320,"['Brazilian', 'Latin']",$$ - $$$,92
9437,id_1005,"['Portuguese', 'Gluten Free Options']",$,153
9618,id_446,['African'],$$ - $$$,112
9690,id_1197,"['British', 'Scottish']",$,6
9487,id_1005,"['Mediterranean', 'European', 'Spanish']",$$ - $$$,258
9697,id_628,"['Dutch', 'European']",$$ - $$$,304
9565,id_362,"['Bar', 'British']",$$ - $$$,278
9614,id_3284,"['Cafe', 'Deli']",,5
9604,id_1752,"['Contemporary', 'Healthy', 'Vegetarian Friendly']",$$ - $$$,106
9668,id_1052,"['Italian', 'Seafood', 'Mediterranean']",$$$$,672
9645,id_174,"['Japanese', 'Sushi', 'Asian']",$$ - $$$,536
9556,id_210,['European'],$$ - $$$,116
9566,id_296,"['Barbecue', 'Greek', 'Wine Bar']",$$$$,457
9680,id_479,"['Asian', 'Vietnamese', 'Vegetarian Friendly']",$,92
9673,id_2688,"['Bar', 'British', 'Pub']",$$ - $$$,200
9623,id_9568,['Bar'],$$ - $$$,74
9224,id_2889,"['Quick Bites', 'Fast Food']",$,52
9558,id_1002,"['Bar', 'Mediterranean', 'Spanish']",$,115
9644,id_1223,"['Italian', 'Bar', 'Seafood']",$$$$,229
9632,id_6073,"['Bar', 'British', 'Pub']",$$ - $$$,48
9660,id_2001,['Pizza'],$,13
9244,id_5784,"['Italian', 'Cafe', 'European']",$$ - $$$,125
9663,id_3720,"['French', 'American']",$,104
9568,id_4580,"['Italian', 'Vegetarian Friendly']",$$ - $$$,22
9587,id_434,"['Mediterranean', 'Middle Eastern', 'Israeli']",$$ - $$$,360
9617,id_548,"['American', 'Cafe', 'Grill']",$$ - $$$,23
9665,id_5210,['Italian'],$,47
9616,id_2045,"['Chinese', 'Asian', 'Hong Kong']",$,283
9677,id_176,"['Japanese', 'Barbecue', 'Asian']",$$ - $$$,286
9582,id_878,"['European', 'Portuguese']",$$ - $$$,42
9629,id_1841,"['French', 'International', 'European']",$$ - $$$,304
9691,id_12474,"['French', 'European']",$$ - $$$,239
9581,id_13377,['Pizza'],$,10
9734,id_3384,,,7
9739,id_6461,"['Moroccan', 'Mediterranean', 'Middle Eastern']",$$ - $$$,81
9745,id_719,['Vegetarian Friendly'],$$ - $$$,35
9757,id_1540,['Pizza'],,2
9783,id_358,"['Japanese', 'European', 'Asian']",$$ - $$$,89
9801,id_7648,"['Cafe', 'Vegetarian Friendly']",$,16
9713,id_12247,['French'],$$$$,3
9720,id_1010,,$$ - $$$,36
9747,id_346,['Gluten Free Options'],$$ - $$$,91
9290,id_1042,"['Seafood', 'Mediterranean', 'European']",$$$$,570
9724,id_1570,['Indian'],,15
9774,id_1794,"['Japanese', 'Sushi', 'Asian']",$$ - $$$,306
9715,id_336,"['Mediterranean', 'European', 'Spanish']",$$ - $$$,54
9780,id_2934,"['European', 'Portuguese']",$$ - $$$,15
9679,id_493,,$$ - $$$,26
9758,id_8309,"['Vegetarian Friendly', 'Vegan Options']",$$ - $$$,22
9788,id_6521,"['Cafe', 'Mediterranean', 'Spanish']",$,15
9784,id_5282,"['Mediterranean', 'Spanish']",$$ - $$$,26
9292,id_831,"['Austrian', 'Cafe', 'European']",$$ - $$$,1741
9798,id_9195,,,2
9749,id_1525,['Pizza'],$$ - $$$,22
9794,id_1671,"['Mediterranean', 'European', 'Greek']",$$ - $$$,210
9142,id_1407,,,
9255,id_2462,"['Italian', 'Seafood', 'Mediterranean']",$$ - $$$,342
9486,id_3178,"['Italian', 'Pizza', 'Mediterranean']",$$ - $$$,15
9327,id_1170,"['European', 'Vegetarian Friendly', 'Vegan Options']",$$ - $$$,58
9848,id_1767,"['Mediterranean', 'Spanish']",$$ - $$$,64
9422,id_568,"['Mediterranean', 'European', 'Spanish']",$$ - $$$,292
9846,id_6379,"['Bar', 'British', 'Pub']",$,102
9214,id_5114,,,
9404,id_1097,"['Quick Bites', 'Pizza', 'Fast Food']",$$ - $$$,218
9830,id_4823,"['Italian', 'Pizza', 'Vegetarian Friendly']",$,57
9417,id_1329,"['Mexican', 'Latin', 'Street Food']",$,153
9851,id_1988,"['Specialty Food Market', 'Cafe', 'European']",$$ - $$$,11
9859,id_420,"['French', 'European', 'Vegetarian Friendly']",$$ - $$$,420
9812,id_1329,,,1
9511,id_1338,,,
9858,id_14114,"['Bar', 'Pizza', 'Pub']",$$ - $$$,27
9559,id_920,['Greek'],$,7
9453,id_5054,,,
9502,id_236,,,
9639,id_15754,"['Quick Bites', 'Cafe', 'Fast Food']",$,31
9555,id_4940,,,
9641,id_1179,,,
9383,id_2426,,,
9418,id_3725,,,
9510,id_5979,,,
9742,id_2204,"['Quick Bites', 'Fast Food']",$,2
9748,id_651,"['Chinese', 'Asian', 'Cantonese']",$$ - $$$,75
9638,id_1563,,,
9601,id_1091,,,
9538,id_3784,,,
9361,id_4630,,,
9687,id_438,,,
9755,id_588,"['Italian', 'Pizza', 'Mediterranean']",$$ - $$$,163
9483,id_119,"['Italian', 'Mediterranean', 'Romana']",$$ - $$$,2394
9479,id_97,"['Mediterranean', 'European', 'Spanish']",$$ - $$$,990
9409,id_2854,['Mediterranean'],$$$$,45
9841,id_10244,"['Cafe', 'Fast Food', 'International', 'Soups']",,8
9567,id_9976,,,
9740,id_1615,,,
9546,id_5853,,,
9711,id_2636,"['Mexican', 'Latin', 'Gluten Free Options']",$$ - $$$,78
9875,id_6201,,,6
9728,id_10485,,,
9865,id_2580,"['Italian', 'Cafe', 'Vegetarian Friendly']",$$ - $$$,35
9707,id_8707,"['Japanese', 'Asian', 'Vietnamese']",$$ - $$$,14
9852,id_2564,"['Asian', 'Thai', 'Vietnamese']",$$ - $$$,9
9289,id_4192,,,
9467,id_7788,"['Cafe', 'Vegetarian Friendly', 'Vegan Options']",$,20
9394,id_167,"['International', 'Contemporary', 'Vegetarian Friendly']",$$ - $$$,4022
9414,id_9445,['Cafe'],,3
9535,id_673,"['Mediterranean', 'Spanish', 'Fusion']",$$ - $$$,121
9533,id_3460,"['Italian', 'Pizza', 'Vegetarian Friendly']",$$ - $$$,134
9820,id_1842,"['International', 'Vegetarian Friendly']",$$ - $$$,25
9823,id_8732,"['Cafe', 'European', 'British']",$$ - $$$,95
9808,id_4033,"['Pizza', 'Vegetarian Friendly', 'Vegan Options']",$,141
9821,id_2643,"['Mexican', 'Latin', 'Spanish']",$,21
9850,id_439,['French'],$$ - $$$,63
9828,id_301,"['Cafe', 'Greek', 'Vegetarian Friendly']",$,96
9831,id_1268,['Irish'],$,8
9818,id_7387,"['Quick Bites', 'American', 'Fast Food']",$,109
9507,id_856,"['Cafe', 'International', 'Venezuelan']",$,28
9531,id_2645,"['Italian', 'Pizza', 'Mediterranean']",$,45
9670,id_821,"['American', 'Bar', 'Pub']",$$ - $$$,36
9619,id_5600,"['Italian', 'Bar']",$$ - $$$,359
9576,id_911,"['Mediterranean', 'European', 'Spanish']",$$ - $$$,317
9760,id_920,"['African', 'Ethiopian', 'Vegetarian Friendly']",$$ - $$$,51
9786,id_382,"['Cafe', 'European', 'Vegetarian Friendly']",$$ - $$$,67
9732,id_2537,"['Mediterranean', 'European', 'Fusion']",$$ - $$$,163
9763,id_839,,$$ - $$$,28
9778,id_1015,['Diner'],,163
9869,id_933,"['Bar', 'Mediterranean', 'Spanish']",$,402
9799,id_2705,"['American', 'Steakhouse', 'Bar']",$$ - $$$,130
9797,id_3469,,$$ - $$$,118
9771,id_3859,"['Chinese', 'Hunan', 'Asian', 'Cantonese']",,8
9260,id_7499,"['Mediterranean', 'Spanish']",$$ - $$$,93
9847,id_1324,['Japanese'],,12
9810,id_397,"['French', 'European', 'Gluten Free Options']",$$ - $$$,773
9397,id_296,,,
9824,id_3814,"['Asian', 'Nepali', 'Vegetarian Friendly']",$$ - $$$,76
9637,id_1897,"['Italian', 'Thai']",,249
9633,id_637,"['Italian', 'Pizza']",,387
9455,id_345,"['French', 'Bar', 'European']",$$ - $$$,649
9609,id_2204,"['German', 'Cafe', 'Deli']",$$ - $$$,32
9682,id_363,"['Seafood', 'Mediterranean', 'European']",$$ - $$$,413
9496,id_1464,"['Fast Food', 'British', 'Vegetarian Friendly']",$$ - $$$,225
9444,id_1414,"['Japanese', 'Asian', 'Vegetarian Friendly']",$$ - $$$,182
9804,id_2537,"['Indian', 'Vegetarian Friendly', 'Vegan Options']",$$ - $$$,509
9438,id_2532,,,
9671,id_3484,,,
9526,id_8483,,,
9845,id_3895,"['Chinese', 'Seafood', 'Asian']",$$ - $$$,19
9702,id_2559,"['French', 'European', 'Healthy']",$$ - $$$,213
9753,id_1270,"['European', 'Portuguese']",$$ - $$$,43
9750,id_11144,,,10
9698,id_14897,"['American', 'British']",$$ - $$$,208
9806,id_821,"['Steakhouse', 'Barbecue', 'Spanish']",$$ - $$$,304
9803,id_168,"['European', 'Greek', 'Vegetarian Friendly']",$$ - $$$,799
9768,id_715,"['Bar', 'Cafe', 'European']",$$ - $$$,245
9364,id_3272,,,
9337,id_7016,"['Italian', 'Pizza', 'Mediterranean']",$$ - $$$,34
9805,id_15635,['Cafe'],$,95
9842,id_2311,"['French', 'Vegetarian Friendly']",$$ - $$$,116
9809,id_3925,['Spanish'],$$ - $$$,44
9432,id_12467,"['French', 'Bar', 'Cafe']",$$ - $$$,244
9649,id_1290,"['Bar', 'British', 'Contemporary']",$$ - $$$,49
9815,id_3757,['Pizza'],$,468
9873,id_2100,"['European', 'Hungarian']",$$ - $$$,13
9853,id_2024,['Italian'],$,9
9871,id_4516,,,6
9826,id_1246,,,
9651,id_504,"['French', 'European', 'Basque']",$,534
9825,id_6792,,$$ - $$$,32
9832,id_3600,,,
9449,id_2434,"['Fast Food', 'Deli', 'Vegetarian Friendly']",$,21
9779,id_4008,['Italian'],,7
9837,id_1470,"['French', 'European', 'Vegetarian Friendly']",$$ - $$$,331
9599,id_4416,"['French', 'Fusion']",$$ - $$$,39
9729,id_2743,"['Italian', 'Pizza', 'Mediterranean']",$$ - $$$,14
9396,id_666,"['Quick Bites', 'American', 'Fast Food']",$,122
9776,id_1255,"['French', 'European']",$$ - $$$,359
9864,id_1548,['Barbecue'],,2
9872,id_571,,$$ - $$$,17
9286,id_1849,"['Thai', 'Vegetarian Friendly', 'Vegan Options']",$$ - $$$,610
9746,id_7098,"['Japanese', 'Sushi', 'Asian']",$$ - $$$,351
9782,id_450,"['Irish', 'Bar', 'European']",$$ - $$$,154
9792,id_6075,"['Argentinean', 'South American']",$,24
9766,id_125,"['Steakhouse', 'Bar', 'European']",$$ - $$$,554
9741,id_11152,"['Italian', 'Pizza', 'Vegetarian Friendly']",$$ - $$$,267
9277,id_2588,"['Italian', 'Bar', 'Contemporary']",$,119
9543,id_1991,"['Asian', 'Healthy']",$,7
9488,id_1716,"['Italian', 'Pizza', 'Neapolitan']",$$ - $$$,601
9452,id_114,"['Italian', 'Pizza', 'Mediterranean']",$$ - $$$,838
9475,id_846,['Slovenian'],$$ - $$$,774
9265,id_7596,"['Mediterranean', 'European', 'Spanish']",$$ - $$$,112
9545,id_1711,"['Mediterranean', 'European', 'Spanish']",$$ - $$$,33
9621,id_2317,"['Chinese', 'Japanese', 'Seafood']",$$ - $$$,1054
9606,id_1446,,,
9597,id_1368,"['French', 'European', 'Vegetarian Friendly']",$$ - $$$,352
9584,id_7783,"['French', 'European', 'Basque']",$,170
9375,id_13587,,,
9695,id_2319,,,
9735,id_953,"['Italian', 'Mediterranean', 'European']",$$ - $$$,289
9772,id_1402,"['Italian', 'Seafood', 'Mediterranean']",$$ - $$$,342
9877,id_1876,"['Italian', 'Pizza', 'Barbecue']",$$ - $$$,3
9722,id_1506,,,
9710,id_5872,['Contemporary'],$,47
9723,id_292,"['Mediterranean', 'European', 'Portuguese']",$$ - $$$,249
9787,id_425,,,
9733,id_1208,,,
9796,id_6580,,,
9754,id_8473,,,
9764,id_3216,,,
9575,id_3094,,,
9870,id_6187,"['Indian', 'Vegetarian Friendly']",$$ - $$$,40
9624,id_545,"['Lebanese', 'Fast Food', 'Mediterranean']",$,127
9867,id_928,"['Seafood', 'Middle Eastern']",$,22
9736,id_1808,"['Asian', 'Korean', 'Vegetarian Friendly']",$$ - $$$,191
9813,id_1702,"['Mexican', 'Street Food', 'Vegetarian Friendly']",$$ - $$$,412
9827,id_2238,"['Mediterranean', 'Greek']",$$ - $$$,36
9868,id_4025,"['Italian', 'Pizza', 'Seafood']",$$ - $$$,353
9716,id_13231,['French'],$$ - $$$,244
9605,id_5443,"['Wine Bar', 'Vegetarian Friendly']",$$ - $$$,62
9513,id_136,"['Bar', 'Pub', 'Gastropub']",$,1387
9572,id_3003,"['Italian', 'Pizza', 'Seafood']",$$ - $$$,2660
9730,id_3320,"['French', 'European', 'Grill']",$$ - $$$,81
9700,id_931,,,
9457,id_12808,,,
9795,id_2774,,,
9807,id_4651,"['Mediterranean', 'European', 'Spanish']",$$ - $$$,73
9773,id_5911,"['French', 'Bar', 'Cafe']",$$ - $$$,151
9563,id_4147,['Italian'],$$ - $$$,45
9839,id_2869,"['Italian', 'Bar', 'Cafe']",$$ - $$$,186
9765,id_1027,"['Quick Bites', 'Bar', 'Fast Food']",$,230
9876,id_847,,$$ - $$$,11
9822,id_11098,['British'],$,16
9297,id_256,"['Italian', 'Pizza', 'European']",$$ - $$$,2165
9863,id_5120,"['Japanese', 'Thai', 'Vietnamese']",$,15
9509,id_4167,"['Italian', 'Spanish']",$,6
9844,id_10400,"['Japanese', 'Sushi', 'Asian']",$$ - $$$,40
9855,id_1958,"['European', 'Czech']",$$ - $$$,6
9854,id_3242,"['Italian', 'Pizza', 'Grill']",$$ - $$$,6
9862,id_15025,"['Barbecue', 'European', 'Grill']",$,10
9857,id_13541,,,
9829,id_5215,"['Bar', 'British', 'Pub']",$$ - $$$,86
9662,id_4566,"['Mexican', 'Fast Food', 'Vegetarian Friendly']",$,118
9800,id_6389,"['French', 'European', 'Vegetarian Friendly']",$$ - $$$,446
9756,id_381,"['Bar', 'European', 'Vegetarian Friendly']",$$ - $$$,136
9860,id_2366,"['Italian', 'Pizza', 'Mediterranean']",$$ - $$$,91
9762,id_119,"['Italian', 'Pizza', 'Mediterranean']",$$ - $$$,77
9726,id_2546,"['Cafe', 'Healthy', 'Vegetarian Friendly']",$$ - $$$,110
9595,id_829,"['Brew Pub', 'Bar', 'Pub']",$$ - $$$,220
9866,id_1661,,$,8
9817,id_3020,,,
9843,id_3508,"['Mediterranean', 'European', 'Vegetarian Friendly']",$$ - $$$,94
9833,id_3231,['International'],$$$$,4
9751,id_7537,"['Asian', 'Thai', 'Vietnamese']",$$ - $$$,45
9838,id_2605,"['Mediterranean', 'European', 'Spanish']",$,84
9878,id_1679,"['Mediterranean', 'European']",$$ - $$$,18
9819,id_5621,"['Quick Bites', 'Fast Food', 'Vegetarian Friendly']",$,228
9849,id_3236,"['French', 'European', 'Deli']",$$ - $$$,108
9588,id_398,"['Mediterranean', 'European', 'Spanish']",$$ - $$$,441
9793,id_2467,,,
9874,id_2681,,,
9880,id_4714,['Spanish'],$,10
9840,id_148,"['Austrian', 'European', 'Contemporary']",$$$$,588
9881,id_1019,['Romana'],$$ - $$$,468
9884,id_1372,"['Italian', 'Brew Pub', 'Bar']",$,188
9882,id_770,,,
9889,id_14142,"['Pizza', 'Cafe', 'Fast Food', 'Halal']",,15
9743,id_378,"['French', 'European', 'Vegetarian Friendly']",$$ - $$$,1307
9888,id_549,"['Quick Bites', 'Cafe']",$$ - $$$,27
9879,id_236,"['Italian', 'Mediterranean', 'European']",$$ - $$$,1658
9887,id_262,"['French', 'Belgian', 'European']",$$ - $$$,314
9883,id_700,"['Fast Food', 'Vegetarian Friendly']",$,43
9891,id_534,"['International', 'European', 'Vegetarian Friendly']",$$ - $$$,160
9890,id_79,"['French', 'Vegetarian Friendly']",$$ - $$$,123
9904,id_5970,"['Chinese', 'Japanese', 'Sushi']",$,67
9899,id_838,"['Indian', 'Middle Eastern', 'Pakistani']",$$ - $$$,42
9903,id_3042,"['Italian', 'Pizza', 'Seafood']",$,69
9900,id_601,,,8
9892,id_8310,,,2
9894,id_1108,"['Italian', 'Mediterranean', 'European']",$$ - $$$,67
9893,id_1560,"['Japanese', 'Sushi', 'Asian']",$$ - $$$,31
9886,id_5549,,$,4
9895,id_2081,"['Mediterranean', 'Spanish']",$$ - $$$,49
9898,id_8777,"['Spanish', 'South American', 'Ecuadorean']",$,1
9885,id_996,"['Korean', 'Vegetarian Friendly', 'Vegan Options']",$$ - $$$,119
9909,id_2485,"['Middle Eastern', 'Persian']",,3
9896,id_4759,,,
9905,id_256,"['Chinese', 'Asian', 'Soups']",$,477
9913,id_362,['Bar'],$$ - $$$,94
9910,id_59,"['Italian', 'Pizza', 'Mediterranean']",$$ - $$$,1463
9911,id_2838,"['Italian', 'Seafood', 'Mediterranean']",$$ - $$$,565
9897,id_844,"['American', 'Diner']",$$ - $$$,364
9908,id_1537,"['European', 'Eastern European', 'Central European']",$$ - $$$,44
9916,id_3241,"['European', 'Portuguese']",$$ - $$$,61
9914,id_4458,"['Italian', 'Pizza', 'Vegetarian Friendly']",$,18
9901,id_133,"['Italian', 'Pizza', 'Mediterranean']",$$ - $$$,580
9902,id_906,"['Italian', 'Pizza', 'Mediterranean']",$$ - $$$,234
9917,id_923,"['Italian', 'Pizza', 'European']",$$ - $$$,125
9907,id_382,"['Irish', 'Seafood', 'European']",$$$$,659
9921,id_3494,"['Italian', 'Steakhouse']",,1
9922,id_1190,"['Italian', 'Swiss', 'European']",$$ - $$$,53
9906,id_3010,,,
9924,id_10393,"['Bar', 'Asian', 'Pub']",$$$$,56
9920,id_3928,"['Bar', 'Cafe', 'Deli']",$$ - $$$,98
9972,id_1616,,,3
9974,id_1933,,,6
9998,id_704,,,2
9978,id_733,"['Irish', 'Pub']",$,111
